# Saída de dados
#
#	Exemplo 02: Solução do P.V.I.
#
#		du/dt = f(t,u(t),v(t)) ,
#
#		dv/dt = g(t,u(t),v(t)) ,
#
#		f(t,u,v) = (1 + exp(-t)) * u*v / (1 + u*v*v)
#
#		g(t,u,v) = v/u
#
#		u(t0) = u0 ,  v(t0) = v0
#
#	pelo método de Euler com passo uniforme.
#
#
#	! tempo inicial         t0 = 0.000000e+00
#	! tempo final           tf = 1.000000e+01
#	! valor inicial para u  u0 = 1.000000e+00
#	! valor inicial para v  v0 = 5.000000e-01
#
#	! passo utilizado  h  = 1.000000e-03
#	! numero de pontos nt = 10001
#
# t		u		v
1.020000e-01	1.084501e+00	5.514568e-01
1.030000e-01	1.085357e+00	5.519653e-01
1.040000e-01	1.086213e+00	5.524739e-01
1.050000e-01	1.087070e+00	5.529825e-01
1.060000e-01	1.087927e+00	5.534912e-01
1.070000e-01	1.088785e+00	5.539999e-01
1.080000e-01	1.089643e+00	5.545088e-01
1.090000e-01	1.090502e+00	5.550177e-01
1.100000e-01	1.091362e+00	5.555266e-01
1.110000e-01	1.092221e+00	5.560356e-01
1.120000e-01	1.093082e+00	5.565447e-01
1.130000e-01	1.093943e+00	5.570539e-01
1.140000e-01	1.094804e+00	5.575631e-01
1.150000e-01	1.095666e+00	5.580724e-01
1.160000e-01	1.096528e+00	5.585817e-01
1.170000e-01	1.097391e+00	5.590911e-01
1.180000e-01	1.098254e+00	5.596006e-01
1.190000e-01	1.099118e+00	5.601101e-01
1.200000e-01	1.099982e+00	5.606197e-01
1.210000e-01	1.100846e+00	5.611294e-01
1.220000e-01	1.101712e+00	5.616391e-01
1.230000e-01	1.102577e+00	5.621489e-01
1.240000e-01	1.103443e+00	5.626588e-01
1.250000e-01	1.104310e+00	5.631687e-01
1.260000e-01	1.105177e+00	5.636786e-01
1.270000e-01	1.106045e+00	5.641887e-01
1.280000e-01	1.106913e+00	5.646988e-01
1.290000e-01	1.107781e+00	5.652089e-01
1.300000e-01	1.108650e+00	5.657191e-01
1.310000e-01	1.109519e+00	5.662294e-01
1.320000e-01	1.110389e+00	5.667398e-01
1.330000e-01	1.111260e+00	5.672502e-01
1.340000e-01	1.112131e+00	5.677606e-01
1.350000e-01	1.113002e+00	5.682711e-01
1.360000e-01	1.113874e+00	5.687817e-01
1.370000e-01	1.114746e+00	5.692923e-01
1.380000e-01	1.115619e+00	5.698030e-01
1.390000e-01	1.116492e+00	5.703138e-01
1.400000e-01	1.117365e+00	5.708246e-01
1.410000e-01	1.118239e+00	5.713355e-01
1.420000e-01	1.119114e+00	5.718464e-01
1.430000e-01	1.119989e+00	5.723574e-01
1.440000e-01	1.120864e+00	5.728684e-01
1.450000e-01	1.121740e+00	5.733795e-01
1.460000e-01	1.122617e+00	5.738906e-01
1.470000e-01	1.123493e+00	5.744019e-01
1.480000e-01	1.124371e+00	5.749131e-01
1.490000e-01	1.125248e+00	5.754244e-01
1.500000e-01	1.126127e+00	5.759358e-01
1.510000e-01	1.127005e+00	5.764472e-01
1.520000e-01	1.127884e+00	5.769587e-01
1.530000e-01	1.128764e+00	5.774703e-01
1.540000e-01	1.129644e+00	5.779819e-01
1.550000e-01	1.130524e+00	5.784935e-01
1.560000e-01	1.131405e+00	5.790052e-01
1.570000e-01	1.132286e+00	5.795170e-01
1.580000e-01	1.133168e+00	5.800288e-01
1.590000e-01	1.134050e+00	5.805407e-01
1.600000e-01	1.134933e+00	5.810526e-01
1.610000e-01	1.135816e+00	5.815645e-01
1.620000e-01	1.136699e+00	5.820766e-01
1.630000e-01	1.137583e+00	5.825886e-01
1.640000e-01	1.138468e+00	5.831008e-01
1.650000e-01	1.139352e+00	5.836130e-01
1.660000e-01	1.140238e+00	5.841252e-01
1.670000e-01	1.141123e+00	5.846375e-01
1.680000e-01	1.142009e+00	5.851498e-01
1.690000e-01	1.142896e+00	5.856622e-01
1.700000e-01	1.143783e+00	5.861746e-01
1.710000e-01	1.144670e+00	5.866871e-01
1.720000e-01	1.145558e+00	5.871997e-01
1.730000e-01	1.146446e+00	5.877122e-01
1.740000e-01	1.147335e+00	5.882249e-01
1.750000e-01	1.148224e+00	5.887376e-01
1.760000e-01	1.149113e+00	5.892503e-01
1.770000e-01	1.150003e+00	5.897631e-01
1.780000e-01	1.150893e+00	5.902759e-01
1.790000e-01	1.151784e+00	5.907888e-01
1.800000e-01	1.152675e+00	5.913017e-01
1.810000e-01	1.153567e+00	5.918147e-01
1.820000e-01	1.154459e+00	5.923278e-01
1.830000e-01	1.155351e+00	5.928408e-01
1.840000e-01	1.156244e+00	5.933540e-01
1.850000e-01	1.157137e+00	5.938671e-01
1.860000e-01	1.158031e+00	5.943804e-01
1.870000e-01	1.158925e+00	5.948936e-01
1.880000e-01	1.159819e+00	5.954069e-01
1.890000e-01	1.160714e+00	5.959203e-01
1.900000e-01	1.161609e+00	5.964337e-01
1.910000e-01	1.162505e+00	5.969472e-01
1.920000e-01	1.163401e+00	5.974607e-01
1.930000e-01	1.164298e+00	5.979742e-01
1.940000e-01	1.165195e+00	5.984878e-01
1.950000e-01	1.166092e+00	5.990014e-01
1.960000e-01	1.166989e+00	5.995151e-01
1.970000e-01	1.167887e+00	6.000289e-01
1.980000e-01	1.168786e+00	6.005426e-01
1.990000e-01	1.169685e+00	6.010564e-01
2.000000e-01	1.170584e+00	6.015703e-01
2.010000e-01	1.171484e+00	6.020842e-01
2.020000e-01	1.172384e+00	6.025982e-01
2.030000e-01	1.173284e+00	6.031122e-01
2.040000e-01	1.174185e+00	6.036262e-01
2.050000e-01	1.175086e+00	6.041403e-01
2.060000e-01	1.175988e+00	6.046544e-01
2.070000e-01	1.176890e+00	6.051686e-01
2.080000e-01	1.177792e+00	6.056828e-01
2.090000e-01	1.178695e+00	6.061970e-01
2.100000e-01	1.179598e+00	6.067113e-01
2.110000e-01	1.180501e+00	6.072257e-01
2.120000e-01	1.181405e+00	6.077400e-01
2.130000e-01	1.182309e+00	6.082545e-01
2.140000e-01	1.183214e+00	6.087689e-01
2.150000e-01	1.184119e+00	6.092834e-01
2.160000e-01	1.185024e+00	6.097980e-01
2.170000e-01	1.185930e+00	6.103126e-01
2.180000e-01	1.186836e+00	6.108272e-01
2.190000e-01	1.187743e+00	6.113419e-01
2.200000e-01	1.188650e+00	6.118566e-01
2.210000e-01	1.189557e+00	6.123713e-01
2.220000e-01	1.190464e+00	6.128861e-01
2.230000e-01	1.191372e+00	6.134009e-01
2.240000e-01	1.192281e+00	6.139158e-01
2.250000e-01	1.193189e+00	6.144307e-01
2.260000e-01	1.194098e+00	6.149457e-01
2.270000e-01	1.195008e+00	6.154607e-01
2.280000e-01	1.195918e+00	6.159757e-01
2.290000e-01	1.196828e+00	6.164907e-01
2.300000e-01	1.197738e+00	6.170058e-01
2.310000e-01	1.198649e+00	6.175210e-01
2.320000e-01	1.199560e+00	6.180362e-01
